Customer ID,Loan Sanction Amount (USD)
C-34635,44113.91146107084
C-31358,101124.8614890498
C-9956,144379.11557215944
C-45804,5997.179188635125
C-20655,1487.1195597634862
C-9343,109340.28434854692
C-19125,86113.71036011555
C-19181,31731.174954657337
C-7674,66801.61316908245
C-41130,93558.5240972271
C-18677,44916.512741502724
C-13630,25535.128151913243
C-37626,103758.45532581
C-27892,31203.7980191722
C-42564,1020.9925475489435
C-23353,39176.758519138995
C-18866,60770.07170411299
C-32130,28835.45191199638
C-24545,-298.64114104411937
C-48034,42652.129267858
C-11371,119462.84464709515
C-1645,40258.47862001067
C-35327,25759.572270002292
C-26012,55959.159622414234
C-15222,37388.32067266978
C-49265,760.3937008288516
C-11487,56074.85831387068
C-14689,26834.26341968236
C-47385,6760.53822395969
C-45749,56704.77314222828
C-18325,103444.23343131701
C-12000,19969.062719259386
C-18372,55835.726556195004
C-42579,42267.4633961078
C-4546,68332.20505606383
C-22795,35387.62485376706
C-7976,26648.77152355356
C-8646,35904.27389102491
C-5589,58710.026733352155
C-49897,23672.45813808957
C-15409,59148.64877917201
C-23080,74859.43616486929
C-22520,189307.81086492146
C-12465,41525.54756227396
C-28253,49516.128371936116
C-1851,45266.85485010356
C-10540,27565.107610205116
C-30297,139068.0070212312
C-24845,14931.553509460462
C-33370,-218.03753982164744
C-48643,48755.5600513412
C-30564,32934.23729910822
C-2277,-9.932317966439618
C-47596,75888.03604730069
C-30119,80257.36569590103
C-33415,40060.55489448708
C-41944,15729.52732769248
C-17911,100575.09565836756
C-40171,31072.254511263764
C-38832,30721.690407190155
C-19252,18371.33970438063
C-45276,9092.66694370796
C-39142,142910.5446542946
C-4404,140572.37145334456
C-16907,32210.688120442832
C-47861,1781.571938941325
C-38533,-5066.499071199562
C-36508,24768.529344739927
C-20766,76445.70388171733
C-8190,91873.69659580542
C-34128,126694.06186939828
C-11776,83650.98634785284
C-34191,35675.1301914235
C-40720,92562.02753960343
C-2874,-5239.972612590785
C-11566,29953.80090925957
C-8804,47116.090769911454
C-15775,18211.618730482394
C-23624,60774.86101464378
C-12756,75064.17860631485
C-22101,33526.42744596816
C-40643,98565.63067718495
C-2969,140866.9030119386
C-2646,50210.65533296015
C-10410,23260.475899449706
C-23870,73801.07677939047
C-19796,66216.28240180902
C-45959,1339.5745942499552
C-28912,103703.66621571529
C-7781,1269.2502257762267
C-35891,52196.28467904645
C-22959,28021.850528085575
C-9059,105255.74046314134
C-28690,96971.67321551334
C-8606,63553.32750088725
C-24885,173.76499607668438
C-18964,147515.703882102
C-43143,-471.9038162054551
C-8785,33209.95452883344
C-22205,34786.69755816596
C-40859,35220.54432153517
C-8249,55751.50825933405
C-25517,48306.853829509484
C-49350,14557.593106850496
C-23909,157446.20183608378
C-22258,-3779.112531063716
C-29979,17394.182244086107
C-23277,37410.62770935887
C-42727,109407.52307532732
C-5619,42260.37529938091
C-13371,127357.63481521896
C-26182,32796.69184716549
C-7737,980.2271272443995
C-34606,11284.029497214326
C-28332,13934.639810417628
C-5703,23259.032717866747
C-44358,73838.47349500975
C-37073,425.03892617381354
C-17027,-3934.4318059985076
C-10833,82642.44804512053
C-25907,43950.666705370044
C-5601,39337.12638530479
C-20627,-1057.0142832153977
C-47524,15061.10239875027
C-10257,46004.693987399405
C-9091,77925.19785533134
C-6416,205.81944795445352
C-14034,18377.915158648633
C-23121,27154.4134797085
C-46156,13520.923798124451
C-37048,14155.387024904076
C-29188,29445.895496985235
C-19005,50620.19740893326
C-6750,25197.98462859572
C-12407,100396.37023409014
C-28428,79503.36320188422
C-35523,44875.818807796306
C-5669,47948.2975940346
C-27850,91863.40692476339
C-44867,1691.1461004515925
C-49810,-2416.886607985563
C-30087,104158.74078187153
C-12817,20583.837005881865
C-31155,30169.58850235373
C-9440,31199.041061240267
C-10887,18128.21354708834
C-21696,43897.66232981849
C-9756,84005.54658334216
C-36872,45132.16925388377
C-4901,53286.75535872916
C-8032,-337.29920537466745
C-43178,40367.13742456157
C-956,78247.96227624435
C-28856,8275.209366872505
C-24279,19781.77843772412
C-49774,11305.795408878565
C-28563,224035.56597186762
C-1947,15789.593190452963
C-14589,95033.6709318469
C-45509,11174.408953867116
C-45326,43769.305031137534
C-10770,25961.034428557043
C-25174,151810.31081541892
C-49724,71580.8926301668
C-6277,26304.94669718437
C-19056,45570.410649481746
C-19079,104115.73454211095
C-9822,1613.9029499112166
C-30985,26775.218883731843
C-34352,45362.81585961051
C-41464,61024.43196499047
C-32790,20936.486493226552
C-25608,130295.11066651746
C-26035,81158.4853911666
C-31139,24990.76659019219
C-25068,21565.014958228192
C-6889,26494.31004600823
C-5926,228.07120447496575
C-33355,71525.38341793565
C-4824,43023.70714918018
C-43923,75939.05476888853
C-10011,136135.53623514416
C-9131,97190.92694390866
C-40496,47145.82788700981
C-44931,23.623713516710684
C-5510,79632.65214739836
C-5068,27844.165455089602
C-19839,44538.83056395882
C-43344,3679.487374691149
C-18586,20750.351640312423
C-20176,11209.369477539885
C-2193,58381.3129982434
C-2234,45531.567397057814
C-24524,17663.084092510177
C-28202,57450.85182111637
C-40860,40575.99152203526
C-34366,66262.40665932382
C-40789,51620.049720318115
C-11783,50525.32552329544
C-47774,26159.00079600315
C-27016,18939.266779850906
C-28092,-501.8316194330877
C-13660,144620.99510327776
C-15494,20311.779080992852
C-9300,57533.3332297307
C-41758,6652.16657447577
C-39820,46773.013690819695
C-4140,23491.43865326082
C-9368,17786.247597109268
C-38967,23775.12066352119
C-24343,197438.65673425372
C-42519,60848.174146626094
C-42543,121043.80603539973
C-17374,92988.82944946158
C-47526,725.8533456491942
C-7366,11510.411173873877
C-21139,44855.633673860226
C-34509,8693.364440795494
C-36289,11829.212914068461
C-14866,98993.04378415446
C-12603,74029.41194417926
C-17925,61859.094733275386
C-21683,41356.027481155594
C-18130,21746.018095418465
C-12431,103293.20906347304
C-1731,22962.04760647408
C-41661,5970.657182431514
C-23682,41354.94278228854
C-18553,167052.19821355175
C-12819,32490.642247577867
C-38153,31096.29226830715
C-48354,61023.46173767311
C-43544,-959.2638223252061
C-41958,3043.808392102836
C-7172,37742.489351653385
C-44514,-2708.421753677992
C-2861,45593.34923637193
C-36311,16714.354578725994
C-49678,56951.09638689606
C-19160,57705.561837243156
C-4643,9321.165227466641
C-17333,23206.634312227212
C-2749,14852.02817716296
C-40599,75895.63463145803
C-42806,18188.290112437597
C-47653,37152.673209980276
C-8051,67494.59959635658
C-4573,-980.4473145124175
C-6474,5307.270726844755
C-38169,50979.73556734938
C-8227,25366.783450837804
C-32926,19691.550418223735
C-1276,42436.12870373691
C-15430,8085.758240746687
C-26540,73481.92135287024
C-26874,89313.68910671485
C-21766,74378.12325824535
C-24059,65909.46418542917
C-32895,77185.86454779195
C-10622,134246.62822311712
C-6128,8734.303311380147
C-8732,95898.55594641074
C-12924,16693.560174429964
C-39062,63975.382184686874
C-15493,111192.72185528137
C-11443,93745.60798216227
C-47701,36103.33541798563
C-42902,116211.24139627225
C-31961,25901.477475767024
C-11170,45722.904979462095
C-13078,28441.469835642376
C-43234,-2373.457353033651
C-11375,18743.41119752339
C-26575,96053.54926894065
C-38445,13940.0710410031
C-49913,-1031.0070404054766
C-17373,32484.24428069575
C-15388,57635.982981563364
C-21287,70624.57928065652
C-10027,40059.52060397494
C-185,49916.97028632023
C-38301,25548.030924933624
C-43509,45190.738855239884
C-36077,41246.5290927361
C-14304,29568.4638762002
C-41605,-16851.48549808402
C-48684,104524.55731297618
C-49866,62885.00158327376
C-29683,26720.00896097338
C-32060,82800.89650228425
C-8665,38388.98844372288
C-40854,50409.95988312926
C-16097,26525.53092499162
C-3049,1849.6413815164206
C-3430,23897.84499949888
C-16492,76605.28223328182
C-34038,60006.795123195356
C-15450,22196.58859490372
C-6734,12412.409440126643
C-24506,14853.40581634258
C-22083,-564.6021293100207
C-16135,25877.91222868643
C-29857,17427.986974401374
C-46035,22813.75483861459
C-43969,23647.06541830649
C-30727,38574.59659497598
C-28707,43528.46345705004
C-17325,102612.60578522559
C-4740,41442.14338462431
C-26392,958.9826525337262
C-49506,3251.6696076929343
C-23097,22259.083838442584
C-7838,797.2749725459299
C-25807,165860.54472072487
C-22758,112134.61222237158
C-13594,106951.75454846847
C-28068,106543.38420343837
C-5760,64474.76979476297
C-15152,12601.687198016843
C-8257,34604.51070142129
C-43363,499.6910957101991
C-3285,943.9439992138613
C-11221,51183.83971875089
C-12768,42465.53731876537
C-40230,43650.13227203445
C-5599,52477.640965869425
C-34877,41723.948461816544
C-18119,111259.3015006761
C-44042,27547.509654409845
C-13296,2475.904189388754
C-37969,27565.745063468185
C-47828,1212.417441113307
C-21923,33979.75151527836
C-8736,43470.582463711755
C-37732,32094.216089520196
C-21954,56681.63291879654
C-27278,59182.333351866946
C-16100,-5199.494782679129
C-13919,70143.63085157296
C-5303,33021.28350692044
C-34004,49469.41396172315
C-29068,39424.14492750459
C-30763,75974.45519461833
C-6292,34935.07266298338
C-19645,183728.96344433888
C-14478,736.8762622649616
C-1145,7673.428444674501
C-11827,90780.54438745584
C-49892,1104.9984619980412
C-1262,51667.19664486679
C-3566,909.6163291135244
C-48842,137433.10066452328
C-16262,62157.685974218766
C-22259,15884.826631962702
C-48704,-2499.584189606857
C-27910,912.6936744946161
C-15813,-1840.823108635405
C-36823,60249.441032528615
C-2714,17647.35595425122
C-32449,20421.08612911061
C-36325,21491.68129018761
C-10517,36583.68891552483
C-16842,45942.89602217285
C-7020,23420.73000078111
C-11728,73309.25309840056
C-38121,4686.229461133653
C-4373,13120.458482821241
C-7239,45348.785345031654
C-40440,59475.04913344938
C-2692,58224.1544341169
C-4216,116396.99910086766
C-32562,31883.635439432914
C-33255,73239.46251281614
C-36244,50609.09818946049
C-32394,103698.22574998155
C-18718,13496.425327682948
C-48672,23966.406742962587
C-1301,101874.18617431325
C-43299,69255.58346073017
C-44393,61350.09330791392
C-43542,-826.9193035206412
C-26080,26807.836096093826
C-44294,631.145499465224
C-28896,80028.59236666698
C-23704,61794.79710514524
C-26651,93919.84154120162
C-5023,31318.906185356387
C-46806,-64.74355792910683
C-12259,62855.215889283376
C-44882,74887.58588563687
C-3182,58745.391115258215
C-24831,27608.165896040417
C-49547,35370.00780552794
C-20713,2165.3032871183345
C-9238,14353.909635096754
C-30031,47821.20612465492
C-33242,47166.74545993342
C-42589,43189.91797376107
C-22919,2104.022450652601
C-31875,33256.169897735796
C-40492,74874.07284624023
C-33275,42042.2168422641
C-45764,84142.17485011465
C-37517,81237.35608418797
C-44296,69449.68150677037
C-31148,44962.135288389225
C-29114,539.6022430094653
C-1313,43561.19193351704
C-25568,85960.7286290343
C-21426,65884.4736936685
C-14140,51420.18393379049
C-20886,26014.49042879463
C-33302,887.8077273930757
C-8948,111053.67786754754
C-30367,21246.8032329621
C-46914,26828.349597299017
C-22704,38887.90288574187
C-23569,88944.33866478976
C-42215,2530.2394886344114
C-8893,30940.484391188747
C-15256,44577.35011599099
C-46181,3757.8042100773237
C-48838,2590.1177018628036
C-20323,41811.65070565756
C-2569,95279.54107711493
C-35745,-1412.089042543669
C-9173,18740.81092461938
C-14390,27830.856633733743
C-41887,-194.22973306835243
C-23863,11972.990139965346
C-2583,49435.5482870264
C-4829,40239.86859803947
C-20849,39466.59241507149
C-22047,17384.43819588558
C-45403,3543.5553894273085
C-46121,122036.70357716996
C-41247,22028.07207517954
C-9252,30256.964012208802
C-31235,1238.9526108920725
C-15462,61088.46297939445
C-19954,21896.420372477518
C-41716,-1289.8490085387684
C-3259,57049.41668414439
C-34031,20343.26567542898
C-28374,37422.377663489984
C-8758,77885.23263732645
C-34000,24135.03953054658
C-25084,1713.3490515595743
C-48041,34369.74832204861
C-1953,79767.73223178618
C-9848,46740.59352625103
C-12698,55896.259142770585
C-23113,24979.195373583556
C-42107,5033.527026822131
C-19462,28231.46682734377
C-13984,57883.107897343456
C-19569,46673.1673445828
C-41503,624.768271913218
C-40118,14663.600211003924
C-20199,32358.30070598697
C-39106,91132.5642666703
C-10999,26486.009450117534
C-26109,84431.22559470274
C-48139,4869.543530534742
C-30127,28057.13552200662
C-29067,86748.96853045991
C-31918,35336.96338088101
C-48942,2243.498236374653
C-40385,29530.34807449992
C-8716,46566.342699418776
C-1163,48058.5509186754
C-9084,60199.88292720541
C-16587,56505.99953883308
C-43179,1316.990715518639
C-27546,49780.5020738707
C-42522,88469.68597458892
C-40244,69056.53555738396
C-26473,24010.6729390457
C-4847,101537.75295263778
C-39685,-1261.5991965206324
C-31526,-1541.539567568759
C-29902,15271.085220141647
C-27394,113867.83091612998
C-44467,155.50017394347708
C-16042,27599.614033998037
C-34708,81783.20873576088
C-40019,111039.42239179501
C-18430,-1276.0624398777152
C-17655,31035.832536150065
C-10936,62662.9556687515
C-40113,72914.57426545706
C-25016,8055.037572852212
C-43047,5149.0095834788835
C-20169,28000.79357358727
C-6770,27157.75799779981
C-34478,164381.78438301248
C-5030,-461.7703940879928
C-45009,14423.433744620605
C-38201,-186.71912093646142
C-8681,33047.965633370324
C-1813,28005.3056918423
C-23497,94.08719420657621
C-30489,43463.11106610699
C-19081,65730.42895907129
C-6140,31280.77895077805
C-28403,19371.32072906593
C-10320,-889.5995033266726
C-29827,59745.347993590745
C-5411,-576.6277205934946
C-41756,2367.083583638543
C-16016,23848.094108698246
C-46635,-1970.7139657746586
C-29056,62887.25217056796
C-20860,54722.21554675184
C-20073,50827.88373660381
C-31048,45164.28974717805
C-34492,42560.683131123005
C-28990,-694.1372236309571
C-3739,45238.78146018493
C-39296,151129.1559802697
C-36166,62014.22890303918
C-46576,-1524.8601503999007
C-14205,272.9491839064082
C-22757,9976.016591622503
C-44740,4921.637699752825
C-17342,39766.51578878948
C-49089,44135.1859861817
C-9040,35668.70973296
C-32994,84372.10353433619
C-28309,78527.52371516965
C-42329,31306.198555774463
C-58,35292.045986342695
C-33568,50424.33280251664
C-22856,52130.87968029774
C-6257,-119.23194107927004
C-21096,27976.931688633853
C-9193,86511.39605876216
C-45971,-203.32028877835933
C-27395,25694.79905582863
C-32762,65501.40364240207
C-10573,15865.004888741656
C-13608,63898.921527507504
C-34298,75714.48787370691
C-11113,31875.186650973472
C-6189,73828.71121934634
C-8477,41795.698702655995
C-10056,25505.20023976028
C-47166,3328.4608977355
C-3625,29148.217107224253
C-16113,24566.11567829004
C-7291,43992.80543138785
C-48284,88166.2892448913
C-2629,82516.69088860702
C-18503,105344.2090251961
C-24072,20231.169947053506
C-25858,103887.21650257322
C-31232,51691.35090696069
C-20523,89224.13788439588
C-24307,-1013.291445169286
C-36770,115400.30091160098
C-14788,22257.25381261924
C-38016,15499.020547224713
C-15733,-2402.780859297077
C-37589,73980.4150863671
C-33230,25945.483795113654
C-36700,16936.55489061712
C-2859,462.32974288048854
C-30324,102110.38653511106
C-28653,52646.541039730866
C-10666,160607.72476639695
C-48902,52414.68792545111
C-28435,85849.68838187092
C-4159,24791.198547771884
C-23496,30433.08878682483
C-7456,67317.03012946364
C-15632,127596.51244444343
C-17370,40878.205417510595
C-14347,-62.498214408307
C-38403,2806.81728747954
C-49563,-4349.701050305196
C-16500,63049.08115032112
C-49787,48477.853792377566
C-19719,97934.61474563938
C-47381,1763.5833829667747
C-45573,9747.20969741704
C-39021,88194.82637635176
C-36044,35341.31763863774
C-45885,-3259.51125226832
C-19497,122140.87150336475
C-27415,140565.47546298304
C-30257,85400.31542781976
C-11455,8691.698200163768
C-22672,-2025.3428316791385
C-43982,69163.04125325869
C-33632,68887.62406248644
C-26101,121829.04018502533
C-29753,49725.89099287005
C-37802,41110.61139398467
C-49214,94468.89435246051
C-8360,123505.99541873898
C-34730,45354.383136756114
C-15385,4.429561431691809
C-12009,104207.21358083095
C-5494,56807.79099706682
C-18737,27080.091399004294
C-48493,31551.490666311365
C-7745,85155.72643377988
C-48893,86276.94630547536
C-45712,40921.679419179614
C-16773,19319.416683955013
C-377,-153.4586647109276
C-46760,813.7792980571375
C-36439,10714.296427554584
C-17581,42778.87543911842
C-21853,17145.080814269935
C-24162,96622.50682475707
C-23431,518.2678611241973
C-15136,51018.58765878651
C-8173,116756.46256031848
C-20067,34065.55533226855
C-26726,103425.31367070654
C-29254,56989.84049553881
C-7989,49304.37491296889
C-12558,40980.29833010037
C-30641,41655.353819223616
C-46585,-3266.7588181644137
C-16253,19954.57508906827
C-40980,84853.81418807035
C-14151,80800.29571957262
C-32035,78066.85967838341
C-8996,47768.11599266092
C-27943,13795.556760399317
C-5083,50003.480148324896
C-48849,37545.85607736611
C-34235,145903.6714524679
C-1073,104512.94086436958
C-48455,12151.751383403789
C-12471,84091.62729348674
C-47301,7640.399447192399
C-46482,29798.175531952016
C-21486,109094.15212773737
C-2746,43122.008607264936
C-6737,53397.57750827456
C-44345,1215.3120491492562
C-1124,89371.21259996656
C-27602,124124.18679276101
C-47814,88484.36126616079
C-39662,49020.14475590984
C-30803,74859.45135707101
C-4386,358.556231342667
C-36021,257.5809123055507
C-35944,41841.685150622645
C-29139,152733.3008267373
C-1458,1182.0141264122851
C-37186,61307.906142465545
C-10144,25609.038135642593
C-2486,82546.19792754622
C-15258,-299.3532589985692
C-43004,71723.6593682599
C-45626,35222.86079164483
C-34459,25721.672434615914
C-44020,28281.202400295573
C-33815,37440.12712458184
C-9817,52057.52354032092
C-40758,24285.50342561018
C-19261,799.7715710542457
C-16250,58548.66217167425
C-12112,36069.87619101913
C-40081,123716.58408226042
C-14169,82953.0211900045
C-40753,92562.57288462312
C-21075,79090.6440817933
C-209,101673.69362732576
C-28723,18759.69517798942
C-8384,13356.680202214733
C-24710,57313.75297417678
C-10815,25588.42324941421
C-48481,14967.863293869537
C-25158,43305.31126433524
C-16452,33418.19407431254
C-18033,41858.29277270404
C-7120,-493.9654088419125
C-21479,57482.07546745698
C-33978,70265.98871487498
C-19024,36201.541671841645
C-12092,92415.0778149257
C-29058,16957.87820887662
C-6294,14877.21335779629
C-45783,1671.1877261798952
C-25788,15304.723185774148
C-17452,31263.95927471755
C-32973,56535.56507570946
C-37672,185844.92268060034
C-37335,62713.59660149157
C-34136,7561.753261790599
C-43061,-162.39599137944484
C-26811,19821.58816843053
C-7378,111968.59579730115
C-13862,48033.440370625234
C-21747,65525.267799871835
C-7236,8944.420935120359
C-12310,68292.49628767809
C-24609,33772.653578981255
C-4881,194556.65637474912
C-16144,66947.12110214295
C-4166,54599.41519972354
C-10245,61546.280893357674
C-7703,28770.072942969786
C-44076,76.14914531743291
C-36028,111814.29316941364
C-45994,48462.025487875064
C-26860,41158.77052320212
C-45381,-1402.1865904558115
C-32101,100967.1180679589
C-45650,49788.24324350714
C-6529,99306.00203950447
C-3249,123240.88946297152
C-14501,30208.25871712378
C-47482,12513.711251116483
C-9265,21081.902938441068
C-13907,12214.43379406083
C-31288,26297.780859041406
C-21128,18273.791200827287
C-31000,9281.944088826449
C-33830,41511.18406862999
C-5806,11432.894909945948
C-28960,-207.34132333741582
C-14102,186210.19530154057
C-2002,63322.830837219815
C-38928,24625.964004913007
C-39637,51829.0131238962
C-11868,188676.6579048482
C-22410,544.19940739573
C-24637,-3616.61436965279
C-19825,47091.92255329806
C-21363,79199.3333507754
C-18787,64874.48588467648
C-28311,23854.566786556887
C-19240,27774.389554668098
C-2256,46981.304369016725
C-13465,92020.09117028833
C-41161,27342.07891620466
C-35320,105380.38063616057
C-2557,104368.03081054293
C-11901,82605.43557741954
C-13707,507.50212514914847
C-4691,28198.208288698097
C-4948,107399.98994823353
C-35013,1559.1989914308008
C-25560,16550.40870358553
C-15549,54818.39837943971
C-17882,26208.252853874714
C-48217,7028.593031340092
C-5734,11770.842785851191
C-13381,7999.088976850294
C-44831,658.5256794223816
C-21453,122710.69790224002
C-23931,119532.06153625932
C-46714,105888.13335013523
C-22735,100072.19303215733
C-15846,34893.33781869471
C-13910,105680.81719080599
C-541,14433.247788560497
C-23722,19539.369759444777
C-23468,-315.09525457306034
C-12670,25273.93733449112
C-31052,52610.1840889084
C-47929,638.5979703954355
C-18679,72171.64601731511
C-23467,84488.67536696706
C-49976,180250.76511236257
C-13841,41225.03852309017
C-26539,126430.56997375145
C-30850,16380.885962151291
C-20498,17826.88228855372
C-46865,4047.564093093181
C-31402,148854.62424419037
C-42130,234065.83218282706
C-30786,32260.394117850938
C-31663,15727.034899237622
C-38513,29249.78840018887
C-15261,44483.17446100004
C-38486,-872.8737088585881
C-1267,176260.1748791836
C-43362,967.1167066138227
C-20821,50862.2642666327
C-44201,17331.58357269563
C-25502,46919.816938294
C-14087,56439.114449140274
C-19974,1044.8016070477036
C-10683,1713.982785499408
C-4117,15152.672519001666
C-19200,39286.28415989807
C-47276,88918.19715823697
C-18041,70461.41377618472
C-46686,45084.827385610726
C-19372,92271.35616344167
C-21338,-3548.418755377286
C-46659,40393.563957798026
C-40708,81566.88329695135
C-17376,54199.919046831994
C-9635,40965.905438873175
C-30329,41137.53459245338
C-22794,72659.41440220606
C-13945,14694.924408466848
C-42021,50304.21284967999
C-527,31472.869893754512
C-32612,93152.92338556115
C-40428,45002.40446403818
C-8175,145904.05228302436
C-25335,98064.094583627
C-36559,35365.277425788656
C-34181,17708.26576056919
C-49559,16178.542856911328
C-27473,56096.56531574397
C-20106,53361.95976436076
C-43623,4641.33021071522
C-11795,44309.092228140486
C-26607,65198.00280102703
C-26525,140858.2552889411
C-23680,53876.35777983326
C-5423,27369.5864676523
C-16050,90630.09611889627
C-38447,11800.2072969015
C-15603,128417.75792800542
C-49509,1515.111369080967
C-25695,25659.777183832728
C-25058,45383.66929452101
C-26949,43424.914626542275
C-27148,99209.53673390574
C-43092,-33.482945244161634
C-183,126539.06319259922
C-31036,30257.52893167078
C-25122,5426.6145530373415
C-13491,66765.93703603816
C-43972,-875.9402152937587
C-3330,113071.66319450848
C-32302,35401.45801713503
C-34102,128088.62968390627
C-4632,18295.09607932631
C-17897,10618.663315677994
C-48972,672.4894780855248
C-32343,94139.77064144821
C-45024,30509.37282970686
C-819,122303.49462442541
C-46967,1567.8452614591195
C-26832,159808.7220199174
C-24818,47143.24177559713
C-45461,6.184462825703122
C-40987,24585.2394368672
C-3610,-2012.6484599717942
C-37574,56611.16171390109
C-10490,80725.05003674008
C-43755,918.9665624012396
C-9457,93789.10600635665
C-20468,-466.6085572218094
C-39647,-5605.847245413007
C-23024,186160.61841799607
C-29074,49131.664072005435
C-34896,24824.932074081516
C-17689,91242.8213431491
C-16146,70748.68854795817
C-37020,29708.02912823106
C-8307,19075.638955162965
C-2134,7707.233142548386
C-13904,-912.1406169654166
C-21181,22071.09603037924
C-19484,24254.66514521035
C-10745,48714.95573768649
C-38407,-95.63501306529558
C-25107,120400.00690361114
C-38115,21820.99022381676
C-24731,65873.01589975071
C-106,78427.53424207309
C-3281,25317.301637175584
C-5520,64673.600452846345
C-33562,27840.145693889976
C-46361,100610.9410530812
C-29222,52475.40900788963
C-19041,39226.77052550401
C-13258,53319.235730428445
C-32177,38548.775604248425
C-10266,-1804.19658768174
C-3894,49224.54635571267
C-46377,-1374.6791177119933
C-7106,87284.8265857675
C-1850,414.19110044563746
C-8353,63431.25877765762
C-39289,966.689072478942
C-14761,38282.628135993604
C-23984,51516.5758702374
C-49865,-1718.295753247043
C-17972,15025.124419698965
C-26328,34526.88816715858
C-31589,66411.19987588168
C-653,54667.97846929001
C-37069,91551.19404980383
C-46267,-2953.816395381165
C-46291,1094.4343761101852
C-41904,4930.178081704627
C-37078,55259.65130352721
C-38651,17851.80123014512
C-9376,10888.972392703055
C-16710,26288.48397034311
C-27557,68341.01197088043
C-4282,55090.00981384745
C-3085,69147.26948757393
C-12988,124054.72928870462
C-26240,1898.0933944025303
C-31493,51150.57760852969
C-39810,54166.480144069414
C-36800,17831.61111616941
C-9616,12070.510804281183
C-7769,146498.5243282287
C-3661,41073.83165785178
C-29740,17678.132379755767
C-35302,83927.20371752161
C-18281,53749.36015006345
C-1430,13619.100829513516
C-21542,12642.920926785213
C-11156,159.13164183768336
C-23922,54049.59889862273
C-46074,32666.471159016208
C-13637,31090.462533829268
C-9677,100161.4412064
C-26485,54230.2249385463
C-4436,153472.09720751795
C-13524,97685.40424881497
C-6792,53258.60712307744
C-31433,106091.88204109012
C-33613,37364.92157496
C-42316,-73.76283786935187
C-30814,55393.8745311304
C-37241,65055.45725202447
C-38187,21481.903481966052
C-1398,75268.77983908757
C-37445,57347.1461607555
C-30369,70221.8174090575
C-39137,29734.911536694563
C-12983,46975.10743752867
C-37958,-623.9703843157037
C-46462,4310.134374089607
C-26849,58362.70183890106
C-28534,4362.662642025884
C-13209,30499.710583805285
C-36678,71155.45073277909
C-49312,42307.91429041742
C-15449,90658.18010428124
C-18017,44240.85642132737
C-1255,25626.082556778507
C-21876,95429.68391478337
C-45620,100746.89141414156
C-18488,45283.51311772233
C-47056,3853.1598045513547
C-14279,8877.432519956923
C-6228,177252.6212204751
C-32821,207126.41894920822
C-21651,18240.526900629065
C-44848,2135.2165007495882
C-46555,688.6002280253323
C-7167,96782.05450703768
C-89,44050.59160620321
C-8809,14806.505866342335
C-2744,24489.308707318734
C-44463,6394.521827756552
C-3755,112015.41883776296
C-4163,-469.6582003400224
C-16641,53555.24735428868
C-49587,96259.75267623337
C-29384,19242.78570182335
C-26047,14408.065414962759
C-17845,58182.79053362253
C-14269,72694.48931645355
C-44148,-10993.636063814358
C-5845,78457.00972886586
C-5900,18166.529159152316
C-48833,152531.77453691812
C-37738,78431.80936573645
C-2951,634.3528105946122
C-42636,75793.71879326469
C-34089,72513.28290271503
C-49178,80382.2835678387
C-6633,51323.53366523768
C-28930,23351.982711889603
C-5106,49450.70325326805
C-46913,17572.473551303046
C-37197,50469.55666899733
C-24689,-2093.639038984704
C-33721,10819.202552858596
C-934,144138.15478597823
C-14828,109361.754215125
C-48369,-3765.487870313736
C-19437,20110.87021302803
C-14692,67965.95757615626
C-31154,35822.69917925697
C-362,44767.57002161563
C-49356,109740.2773296496
C-35700,65850.99404256105
C-13407,78220.41650550684
C-18538,19440.817412931076
C-18974,108182.62739717712
C-22363,18779.796641101046
C-47022,-1902.0161155848446
C-16320,48401.95551877326
C-48072,5688.913277276737
C-29628,40726.430013416546
C-36577,27921.15406152805
C-8538,200852.5581120669
C-49813,10562.838164467881
C-19068,11966.12878329347
C-35563,75713.79790939153
C-30393,62982.82794317269
C-15090,90838.32131072103
C-45511,-8143.599192845381
C-16326,21173.106542167134
C-14026,27512.92002804369
C-25278,34630.97036514589
C-35579,32229.11701496516
C-15012,35493.651557369114
C-30344,50014.44874904968
C-9284,74200.33889222232
C-35905,87882.70744825808
C-16102,-894.5497004025409
C-24119,2476.02590277821
C-2516,66604.12169947018
C-11695,84600.46919657028
C-43131,6990.287390936889
C-11029,41290.23752304266
C-16245,112239.08660588064
C-38332,47873.897259135854
C-41611,-1846.3954020777637
C-396,11042.16800231458
C-15799,59671.01408378204
C-43935,738.4171464855109
C-3502,-95.85998577222516
C-24830,52626.4901652709
C-15944,165454.52808617914
C-27859,66886.65183334293
C-20062,25625.535211299186
C-28450,131210.21547614568
C-38903,51393.09052525089
C-16882,21326.2016135228
C-17029,12458.455355403768
C-49667,39117.781862612064
C-48670,103424.05946076677
C-43918,-2951.1220619192413
C-28514,102164.07764940259
C-38532,694.6234826322865
C-26698,-118.27798741172614
C-16126,27230.93040730615
C-41114,27406.71805230439
C-27013,27274.0333608174
C-36962,42426.79518929779
C-10170,27979.828793288452
C-2327,14932.576346856522
C-8639,110070.84193603363
C-37000,51346.37883047154
C-36029,57667.621955823524
C-19979,57732.93364442912
C-19452,23751.41022111868
C-36893,58440.89773493398
C-40153,99708.86540874287
C-27040,39005.37471807726
C-12291,97643.6429598314
C-32329,42741.098266970344
C-38901,115007.41156360862
C-13014,47428.69834146084
C-11166,91404.96000420729
